Method,Attack,Claim_Type,Score
TwinProof,Replay,Attack,0.41278901754943714
TwinProof,Replay,Attack,0.5976597835992148
TwinProof,Replay,Attack,0.4106771861217964
TwinProof,Replay,Attack,0.7626588980695281
TwinProof,Replay,Attack,0.752771684963752
TwinProof,Replay,Attack,0.6358071341851251
TwinProof,Replay,Attack,0.5810288455968416
TwinProof,Replay,Attack,0.6306354719981474
TwinProof,Replay,Attack,0.4241308459936587
TwinProof,Replay,Attack,0.615521786037809
TwinProof,Replay,Attack,0.48064480318045355
TwinProof,Replay,Attack,0.5050029100397694
TwinProof,Replay,Attack,0.5403614166841657
TwinProof,Replay,Attack,0.4306983086671968
TwinProof,Replay,Attack,0.572511979015532
TwinProof,Replay,Attack,0.7274949357549085
TwinProof,Replay,Attack,0.6565121324830135
TwinProof,Replay,Attack,0.582636003533733
TwinProof,Replay,Attack,0.8290261772937222
TwinProof,Replay,Attack,0.6108305712956361
TwinProof,Replay,Attack,0.4544158652725614
TwinProof,Replay,Attack,0.6929494695653251
TwinProof,Replay,Attack,0.6070881716023464
TwinProof,Replay,Attack,0.6913065207139135
TwinProof,Replay,Attack,0.616335979882369
TwinProof,Replay,Attack,0.5477622178375662
TwinProof,Replay,Attack,0.8098697735883067
TwinProof,Replay,Attack,0.4860729361887769
TwinProof,Replay,Attack,0.39369690186820055
TwinProof,Replay,Attack,0.7913294725414677
TwinProof,Replay,Attack,0.6956737286986101
TwinProof,Replay,Attack,0.3323443332672059
TwinProof,Replay,Attack,0.6049652183341302
TwinProof,Replay,Attack,0.4069032960245673
TwinProof,Replay,Attack,0.5154380734595362
TwinProof,Replay,Attack,0.5795512727476788
TwinProof,Replay,Attack,0.6434846651180003
TwinProof,Replay,Attack,0.33671743451983793
TwinProof,Replay,Attack,0.45420501328769264
TwinProof,Replay,Attack,0.755970679672071
TwinProof,Replay,Attack,0.47956978983147985
TwinProof,Replay,Attack,0.7320768957435064
TwinProof,Replay,Attack,0.5574968040113761
TwinProof,Replay,Attack,0.5340003370169825
TwinProof,Replay,Attack,0.6234196370547297
TwinProof,Replay,Attack,0.4572845241585603
TwinProof,Replay,Attack,0.4808494347605944
TwinProof,Replay,Attack,0.6052176577272756
TwinProof,Replay,Attack,0.5738682017487762
TwinProof,Replay,Attack,0.341081398232484
TwinProof,Replay,Attack,0.3032919049628986
TwinProof,Replay,Attack,0.362067056117385
TwinProof,Replay,Attack,0.7143737493217092
TwinProof,Replay,Attack,0.6142696323167722
TwinProof,Replay,Attack,0.6699044148800647
TwinProof,Replay,Attack,0.3206187125772867
TwinProof,Replay,Attack,0.4601921260307031
TwinProof,Replay,Attack,0.7562610693672871
TwinProof,Replay,Attack,0.5329582643312033
TwinProof,Replay,Attack,0.49982111732703616
TwinProof,Replay,Attack,0.45142902940095575
TwinProof,Replay,Attack,0.7701916070076876
TwinProof,Replay,Attack,0.6600239048222117
TwinProof,Replay,Attack,0.5315200545534846
TwinProof,Replay,Attack,0.4915705601395682
TwinProof,Replay,Attack,0.540008413903949
TwinProof,Replay,Attack,0.4592346754336604
TwinProof,Replay,Attack,0.6017345575809712
TwinProof,Replay,Attack,0.5259780675197429
TwinProof,Replay,Attack,0.4687805444307854
TwinProof,Replay,Attack,0.37536924495339097
TwinProof,Replay,Attack,0.6178878970732461
TwinProof,Replay,Attack,0.320632940294771
TwinProof,Replay,Attack,0.44064376795215743
TwinProof,Replay,Attack,0.7183765931955112
TwinProof,Replay,Attack,0.6132470605738796
TwinProof,Replay,Attack,0.5060202020709754
TwinProof,Replay,Attack,0.3415396464319044
TwinProof,Replay,Attack,0.6302499060315588
TwinProof,Replay,Attack,0.5749525447403098
TwinProof,Replay,Attack,0.7563395756811395
TwinProof,Replay,Attack,0.4616608840868028
TwinProof,Replay,Attack,0.5886191786511233
TwinProof,Replay,Attack,0.7807445867000185
TwinProof,Replay,Attack,0.5211366931151591
TwinProof,Replay,Attack,0.5131223348004567
TwinProof,Replay,Attack,0.4822634746518711
TwinProof,Replay,Attack,0.6457471788630409
TwinProof,Replay,Attack,0.6260216696937491
TwinProof,Replay,Attack,0.38094163673048964
TwinProof,Replay,Attack,0.6627320698942316
TwinProof,Replay,Attack,0.40119738161868096
TwinProof,Replay,Attack,0.8661906202910724
TwinProof,Replay,Attack,0.4050983428779089
TwinProof,Replay,Attack,0.40718448450648237
TwinProof,Replay,Attack,0.4218699467155045
TwinProof,Replay,Attack,0.40699224874227413
TwinProof,Replay,Attack,0.48141392282102413
TwinProof,Replay,Attack,0.5891848043013582
TwinProof,Replay,Attack,0.6879074308432498
TwinProof,Replay,Attack,0.7217949484602346
TwinProof,Replay,Attack,0.4981756713071419
TwinProof,Replay,Attack,0.48561664837911833
TwinProof,Replay,Attack,0.4755330738383302
TwinProof,Replay,Attack,0.49293864639816787
TwinProof,Replay,Attack,0.4690836755034768
TwinProof,Replay,Attack,0.3883067059509405
TwinProof,Replay,Attack,0.5499329410459556
TwinProof,Replay,Attack,0.7678093288447514
TwinProof,Replay,Attack,0.42693479461775585
TwinProof,Replay,Attack,0.5330539587745846
TwinProof,Replay,Attack,0.5270470574099251
TwinProof,Replay,Attack,0.5754169440251904
TwinProof,Replay,Attack,0.7739277012137865
TwinProof,Replay,Attack,0.6390156254221221
Fingerprint,Trans.,Genuine,0.5536069007054126
Fingerprint,Trans.,Genuine,0.812871649114467
Fingerprint,Trans.,Genuine,0.7503544294003219
Fingerprint,Trans.,Genuine,0.8499603536304573
Fingerprint,Trans.,Genuine,0.8679205087136286
Fingerprint,Trans.,Genuine,0.5790022065077387
Fingerprint,Trans.,Genuine,0.7003909217248189
Fingerprint,Trans.,Genuine,0.8315297226170084
Fingerprint,Trans.,Genuine,0.7111150041600826
Fingerprint,Trans.,Genuine,0.7424063309276066
Fingerprint,Trans.,Genuine,0.49715307466038483
Fingerprint,Trans.,Genuine,0.6176387709752786
Fingerprint,Trans.,Genuine,0.7129247053467314
Fingerprint,Trans.,Genuine,0.7998051276442772
Fingerprint,Trans.,Genuine,0.6731099007740649
Fingerprint,Trans.,Genuine,0.6977507590190747
Fingerprint,Trans.,Genuine,0.6890130845630283
Fingerprint,Trans.,Genuine,0.615420115316715
Fingerprint,Trans.,Genuine,0.77234029747657
Fingerprint,Trans.,Genuine,0.559783177041181
Fingerprint,Trans.,Genuine,0.5625148798934009
Fingerprint,Trans.,Genuine,0.7491589117850825
Fingerprint,Trans.,Genuine,0.5621317709228898
Fingerprint,Trans.,Genuine,0.8373114472491814
Fingerprint,Trans.,Genuine,0.7404462917272743
Fingerprint,Trans.,Genuine,0.8635098110217664
Fingerprint,Trans.,Genuine,0.8669552092759859
Fingerprint,Trans.,Genuine,0.7159853937548939
Fingerprint,Trans.,Genuine,0.6625460192126882
Fingerprint,Trans.,Genuine,0.8463959786525553
Fingerprint,Trans.,Genuine,0.7726736526852629
Fingerprint,Trans.,Genuine,0.8094820528104884
Fingerprint,Trans.,Genuine,0.740174974180397
Fingerprint,Trans.,Genuine,0.7273348313735832
Fingerprint,Trans.,Genuine,0.6362308270787761
Fingerprint,Trans.,Genuine,0.6784785277495309
Fingerprint,Trans.,Genuine,0.8189445772762298
Fingerprint,Trans.,Genuine,0.6081457997546614
Fingerprint,Trans.,Genuine,0.5476056216139233
Fingerprint,Trans.,Genuine,0.9784977282972581
Fingerprint,Trans.,Genuine,0.6498466106061559
Fingerprint,Trans.,Genuine,0.6756762618358406
Fingerprint,Trans.,Genuine,0.9373194694887145
Fingerprint,Trans.,Genuine,0.5518910037747662
Fingerprint,Trans.,Genuine,0.6683373634775264
Fingerprint,Trans.,Genuine,0.6405578254010564
Fingerprint,Trans.,Genuine,0.6086824156933899
Fingerprint,Trans.,Genuine,0.5970251477493285
Fingerprint,Trans.,Genuine,0.7203897369409742
Fingerprint,Trans.,Genuine,0.41472074376771023
Fingerprint,Trans.,Genuine,0.5948416358644528
Fingerprint,Trans.,Genuine,0.6216125654603817
Fingerprint,Trans.,Genuine,0.5129508886780125
Fingerprint,Trans.,Genuine,0.6839770181552205
Fingerprint,Trans.,Genuine,0.6803528785683189
Fingerprint,Trans.,Genuine,0.6441666058502868
Fingerprint,Trans.,Genuine,0.8325173743840656
Fingerprint,Trans.,Genuine,0.7696543004225297
Fingerprint,Trans.,Genuine,0.6446810714777835
Fingerprint,Trans.,Genuine,0.6319672643735659
Fingerprint,Trans.,Genuine,0.7376262796550934
Fingerprint,Trans.,Genuine,0.70585851446049
Fingerprint,Trans.,Genuine,0.8001873912017158
Fingerprint,Trans.,Genuine,0.6821143107600983
Fingerprint,Trans.,Genuine,0.6296269218837007
Fingerprint,Trans.,Genuine,0.7745414823274489
Fingerprint,Trans.,Genuine,0.6969632859643131
Fingerprint,Trans.,Genuine,0.5931125254359003
Fingerprint,Trans.,Genuine,0.7190672035880401
Fingerprint,Trans.,Genuine,1.0
Fingerprint,Trans.,Genuine,0.5152087029129417
Fingerprint,Trans.,Genuine,0.5937790973552409
Fingerprint,Trans.,Genuine,0.6927090164581096
Fingerprint,Trans.,Genuine,0.7556784348059667
Fingerprint,Trans.,Genuine,0.6153971043331316
Fingerprint,Trans.,Genuine,0.6350752957174688
Fingerprint,Trans.,Genuine,0.8628187874218638
Fingerprint,Trans.,Genuine,0.6484696208549247
Fingerprint,Trans.,Genuine,0.6748036515984897
Fingerprint,Trans.,Genuine,0.6301034835314137
Fingerprint,Trans.,Genuine,0.77305246242843
Fingerprint,Trans.,Genuine,0.6802444829891456
Fingerprint,Trans.,Genuine,0.9280266618332311
Fingerprint,Trans.,Genuine,0.7389423312189033
Fingerprint,Trans.,Genuine,0.8611390488014616
Fingerprint,Trans.,Genuine,0.8119488763444564
Fingerprint,Trans.,Genuine,0.7227774856669679
Fingerprint,Trans.,Genuine,0.7009333487775341
Fingerprint,Trans.,Genuine,0.7173130910856471
Fingerprint,Trans.,Genuine,0.8214731120958685
Fingerprint,Trans.,Genuine,0.7951891866258496
Fingerprint,Trans.,Genuine,0.729706879953382
Fingerprint,Trans.,Genuine,0.8127543199272351
Fingerprint,Trans.,Genuine,0.6334001137855728
Fingerprint,Trans.,Genuine,0.789106238679247
Fingerprint,Trans.,Genuine,0.7917609501837988
Fingerprint,Trans.,Genuine,0.6929631434753011
Fingerprint,Trans.,Genuine,0.7197584491356782
Fingerprint,Trans.,Genuine,0.8243731592544389
Fingerprint,Trans.,Genuine,0.705526576952232
Fingerprint,Trans.,Genuine,0.7883643139273344
Fingerprint,Trans.,Genuine,0.6870106192057382
Fingerprint,Trans.,Genuine,0.5827669957794528
Fingerprint,Trans.,Genuine,0.6885702974785421
Fingerprint,Trans.,Genuine,0.8170918313488884
Fingerprint,Trans.,Genuine,0.803007168335685
Fingerprint,Trans.,Genuine,0.6778863401457338
Fingerprint,Trans.,Genuine,0.6326982766803482
Fingerprint,Trans.,Genuine,0.6723495377109828
Fingerprint,Trans.,Genuine,0.6723090002876264
Fingerprint,Trans.,Genuine,0.81073583419194
Fingerprint,Trans.,Genuine,0.603966355502987
Fingerprint,Trans.,Genuine,0.6086140968785915
Fingerprint,Trans.,Genuine,0.7210039216284435
Fingerprint,Trans.,Genuine,0.5574748073507387
Fingerprint,Trans.,Genuine,0.5294580205130867
Fingerprint,Trans.,Genuine,0.5661098860729983
Fingerprint,Trans.,Genuine,0.7507547876006826
Fingerprint,Trans.,Genuine,0.7495879661286394
Fingerprint,Trans.,Genuine,0.8357705149771375
Fingerprint,Trans.,Genuine,0.7840303108916418
Fingerprint,Trans.,Genuine,0.5739723005872734
Fingerprint,Trans.,Genuine,0.8400935660340858
Fingerprint,Trans.,Genuine,0.6244068653344063
Fingerprint,Trans.,Genuine,0.7588026532930036
Fingerprint,Trans.,Genuine,0.7770465487391225
Fingerprint,Trans.,Genuine,0.6812995084752143
Fingerprint,Trans.,Genuine,0.6812892214423106
Fingerprint,Trans.,Genuine,0.749464377588188
Fingerprint,Trans.,Genuine,0.7524628857269285
Fingerprint,Trans.,Genuine,0.5776076750987725
Fingerprint,Trans.,Genuine,0.588978801936934
Fingerprint,Trans.,Genuine,0.7659166883031444
Fingerprint,Trans.,Genuine,0.6295203682028807
Fingerprint,Trans.,Genuine,0.7088828413384264
Fingerprint,Trans.,Genuine,0.7665024280543974
Fingerprint,Trans.,Genuine,0.746089973003088
Fingerprint,Trans.,Genuine,0.5498411327591103
Fingerprint,Trans.,Genuine,0.57941181346406
Fingerprint,Trans.,Genuine,0.6274204040048456
Fingerprint,Trans.,Genuine,0.9022517747858895
Fingerprint,Trans.,Genuine,0.5300724880926353
Fingerprint,Trans.,Genuine,0.6390960653763336
Fingerprint,Trans.,Genuine,0.8300729900075751
Fingerprint,Trans.,Genuine,0.5908077436519549
Fingerprint,Trans.,Genuine,0.6106317901278266
Fingerprint,Trans.,Genuine,0.7264644531148576
Fingerprint,Trans.,Genuine,0.653611102092591
Fingerprint,Trans.,Genuine,0.6532814066373674
Fingerprint,Trans.,Genuine,0.7655812969221791
Fingerprint,Trans.,Genuine,0.5926396566479081
Fingerprint,Trans.,Genuine,0.816857117042468
Fingerprint,Trans.,Genuine,0.6155606945738962
Fingerprint,Trans.,Genuine,0.8067334571326039
Fingerprint,Trans.,Genuine,0.6433186446192166
Fingerprint,Trans.,Genuine,0.9324194795528006
Fingerprint,Trans.,Genuine,0.7736300863682487
Fingerprint,Trans.,Genuine,0.6403559026280592
Fingerprint,Trans.,Genuine,0.8113727826427353
Fingerprint,Trans.,Genuine,0.7053178850195035
Fingerprint,Trans.,Genuine,0.46958875501867414
Fingerprint,Trans.,Genuine,0.7279548984098976
Fingerprint,Trans.,Genuine,0.7754561458537965
Fingerprint,Trans.,Genuine,0.7311840062337557
Fingerprint,Trans.,Genuine,0.5431657119204156
Fingerprint,Trans.,Genuine,0.6937361264495578
Fingerprint,Trans.,Genuine,0.76853789486386
Fingerprint,Trans.,Genuine,0.7437907447677666
Fingerprint,Trans.,Genuine,0.6527395858335017
Fingerprint,Trans.,Genuine,0.5681356844290122
Fingerprint,Trans.,Genuine,0.5318014834920963
Fingerprint,Trans.,Genuine,0.6227780524332782
Fingerprint,Trans.,Genuine,0.9053315429416267
Fingerprint,Trans.,Genuine,0.7270548628821709
Fingerprint,Trans.,Genuine,0.6506624344764272
Fingerprint,Trans.,Genuine,0.5453410164481861
Fingerprint,Trans.,Genuine,0.901041172509519
Fingerprint,Trans.,Genuine,0.8316298105103401
Fingerprint,Trans.,Genuine,0.6978966968761405
Fingerprint,Trans.,Genuine,0.503440476744691
Fingerprint,Trans.,Genuine,0.9012429170780353
Fingerprint,Trans.,Genuine,0.5777269108442855
Fingerprint,Trans.,Genuine,0.5345399237262778
Fingerprint,Trans.,Genuine,0.6961299175230575
Fingerprint,Trans.,Genuine,0.7581893270162074
Fingerprint,Trans.,Genuine,0.5713643229331045
Fingerprint,Trans.,Genuine,0.5609463298738756
Fingerprint,Trans.,Genuine,0.8164973221680786
Fingerprint,Trans.,Genuine,0.7382485513082381
Fingerprint,Trans.,Genuine,0.6067606891426853
Fingerprint,Trans.,Genuine,0.6222538354087553
Fingerprint,Trans.,Genuine,0.5816758327533122
Fingerprint,Trans.,Genuine,0.6517214212282615
Fingerprint,Trans.,Genuine,0.7159658672101173
Fingerprint,Trans.,Genuine,0.8950811614731573
Fingerprint,Trans.,Genuine,0.7790947647248694
Fingerprint,Trans.,Genuine,0.7411586775491069
Fingerprint,Trans.,Genuine,0.4985174795010967
Fingerprint,Trans.,Genuine,0.6690033988473223
Fingerprint,Trans.,Genuine,0.5921205872715097
Fingerprint,Trans.,Genuine,0.5759400257652731
Fingerprint,Trans.,Genuine,0.6524438210466049
Fingerprint,Trans.,Genuine,0.7594798429222672
Fingerprint,Trans.,Genuine,0.6575009466747815
Fingerprint,Trans.,Genuine,0.6133454628882593
Fingerprint,Trans.,Genuine,0.5733356287699545
Fingerprint,Trans.,Genuine,0.6065355922675939
Fingerprint,Trans.,Genuine,0.8592226784014116
Fingerprint,Trans.,Genuine,0.8360972739337127
Fingerprint,Trans.,Genuine,0.6166968764061592
Fingerprint,Trans.,Genuine,0.590321754811027
Fingerprint,Trans.,Genuine,0.5886852615623333
Fingerprint,Trans.,Genuine,0.8291827440039032
Fingerprint,Trans.,Genuine,0.8201730921919398
Fingerprint,Trans.,Genuine,0.7841481072840586
Fingerprint,Trans.,Genuine,0.8019292618792244
Fingerprint,Trans.,Genuine,0.8676354404574576
Fingerprint,Trans.,Genuine,0.930656970695698
Fingerprint,Trans.,Genuine,0.6685759624142884
Fingerprint,Trans.,Genuine,0.6190530222683304
Fingerprint,Trans.,Genuine,0.5519694595512201
Fingerprint,Trans.,Genuine,0.5935457527344024
Fingerprint,Trans.,Genuine,0.6425096556671581
Fingerprint,Trans.,Genuine,0.9362352929724396
Fingerprint,Trans.,Genuine,0.8495964434816059
Fingerprint,Trans.,Genuine,0.522231098648868
Fingerprint,Trans.,Genuine,0.7711814750583902
Fingerprint,Trans.,Genuine,0.5772772761524044
Fingerprint,Trans.,Genuine,0.7589958116140081
Fingerprint,Trans.,Genuine,0.6942432222272582
Fingerprint,Trans.,Genuine,0.720034803141865
Fingerprint,Trans.,Genuine,0.603565845847607
Fingerprint,Trans.,Genuine,0.6988649924081045
Fingerprint,Trans.,Genuine,0.5682314201072045
Fingerprint,Trans.,Genuine,0.5683631066404996
Fingerprint,Trans.,Genuine,0.5635765971493314
Fingerprint,Trans.,Genuine,0.7139359570816605
Fingerprint,Trans.,Genuine,0.7388016584484509
Fingerprint,Trans.,Genuine,0.6011473756177903
Fingerprint,Trans.,Genuine,0.864380368881773
Fingerprint,Trans.,Genuine,0.6723365715044654
Fingerprint,Trans.,Genuine,0.5084313758160395
Fingerprint,Trans.,Genuine,0.6543084060579029
Fingerprint,Trans.,Genuine,0.9782528922985536
Fingerprint,Trans.,Genuine,0.7024311706457201
Fingerprint,Trans.,Genuine,0.6904508639557494
Fingerprint,Trans.,Genuine,0.8091940374869612
Fingerprint,Trans.,Genuine,0.8387847977641891
Fingerprint,Trans.,Genuine,0.8153940387377697
Fingerprint,Trans.,Genuine,0.8376317226928807
Fingerprint,Trans.,Genuine,0.663008290540233
Fingerprint,Trans.,Genuine,0.6595622769899712
Fingerprint,Trans.,Genuine,0.704320914762998
Fingerprint,Trans.,Genuine,0.8578524210947744
Fingerprint,Trans.,Genuine,0.7252798314638653
Fingerprint,Trans.,Genuine,0.6296077538401463
Fingerprint,Trans.,Genuine,0.7737895551220844
Fingerprint,Trans.,Genuine,0.783017702903741
Fingerprint,Trans.,Genuine,0.6445434005030554
Fingerprint,Trans.,Genuine,0.474439268332137
Fingerprint,Trans.,Genuine,0.6334623665859896
Fingerprint,Trans.,Genuine,0.7929259658387606
Fingerprint,Trans.,Genuine,0.7429688895584801
Fingerprint,Trans.,Genuine,0.5551541515594833
Fingerprint,Trans.,Genuine,0.7924623823694221
Fingerprint,Trans.,Genuine,0.751242650353168
Fingerprint,Trans.,Genuine,0.8869091527567173
Fingerprint,Trans.,Genuine,0.6321953403552221
Fingerprint,Trans.,Genuine,0.8215949022070708
Fingerprint,Trans.,Genuine,0.5717402948624979
Fingerprint,Trans.,Genuine,0.5096511230959077
Fingerprint,Trans.,Genuine,0.7241482554849845
Fingerprint,Trans.,Genuine,0.5515853674575724
Fingerprint,Trans.,Genuine,0.49706923727991414
Fingerprint,Trans.,Genuine,0.6275762371747027
Fingerprint,Trans.,Genuine,0.5481280926666997
Fingerprint,Trans.,Genuine,0.6532659007433964
Fingerprint,Trans.,Genuine,0.6678598917399196
Fingerprint,Trans.,Genuine,0.5728818283661503
Fingerprint,Trans.,Genuine,0.6743981105145885
Fingerprint,Trans.,Genuine,0.852945277973658
Fingerprint,Trans.,Genuine,0.6830997340789844
Fingerprint,Trans.,Genuine,0.7857188451312281
Fingerprint,Trans.,Genuine,0.4622837333618195
Fingerprint,Trans.,Genuine,0.7347552632836429
Fingerprint,Trans.,Genuine,0.5940327868853805
Fingerprint,Trans.,Genuine,0.6721349184795984
Fingerprint,Trans.,Genuine,0.6388851439927984
Fingerprint,Trans.,Genuine,0.7516959812578508
Fingerprint,Trans.,Genuine,0.7119103928330541
Fingerprint,Trans.,Genuine,0.7636352321576615
Fingerprint,Trans.,Genuine,0.8599824015647993
Fingerprint,Trans.,Genuine,0.8496298727647251
Fingerprint,Trans.,Genuine,0.8494973220802147
Fingerprint,Trans.,Genuine,0.8791225197229204
Fingerprint,Trans.,Genuine,0.7656138774284411
Fingerprint,Trans.,Genuine,0.7607164671716563
Fingerprint,Trans.,Genuine,0.5881562024042252
Fingerprint,Trans.,Genuine,0.6533593686504227
Fingerprint,Trans.,Genuine,0.6634901522366085
Fingerprint,Trans.,Genuine,0.5942861040911689
Fingerprint,Trans.,Genuine,0.9167229938454737
Fingerprint,Trans.,Genuine,0.640332948115021
Fingerprint,Trans.,Genuine,0.8572518252852884
Fingerprint,Trans.,Genuine,0.598261231306827
Fingerprint,Trans.,Genuine,0.8054823092666618
Fingerprint,Trans.,Genuine,0.3708634409270928
Fingerprint,Trans.,Genuine,0.6863466410018937
Fingerprint,Trans.,Genuine,0.8632891887172154
Fingerprint,Trans.,Genuine,0.8506200455920934
Fingerprint,Trans.,Genuine,0.8511025690218827
Fingerprint,Trans.,Genuine,0.6895432097079414
Fingerprint,Trans.,Genuine,0.8689240931102602
Fingerprint,Trans.,Genuine,0.7580652179884273
Fingerprint,Trans.,Genuine,0.7733771245723644
Fingerprint,Trans.,Genuine,0.8120215130453964
Fingerprint,Trans.,Genuine,0.706132728842006
Fingerprint,Trans.,Genuine,0.5156441557456097
Fingerprint,Trans.,Genuine,0.5720482294374121
Fingerprint,Trans.,Genuine,0.8246032591590051
Fingerprint,Trans.,Attack,0.571658657020906
Fingerprint,Trans.,Attack,0.6211754638584274
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.5622368911782697
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.6295013160242346
Fingerprint,Trans.,Attack,0.7140532035786928
Fingerprint,Trans.,Attack,0.6760719001463007
Fingerprint,Trans.,Attack,0.5833809805296941
Fingerprint,Trans.,Attack,0.616638135076056
Fingerprint,Trans.,Attack,0.6876396271969282
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.6533590282767203
Fingerprint,Trans.,Attack,0.6372156077459115
Fingerprint,Trans.,Attack,0.6168970145097508
Fingerprint,Trans.,Attack,0.5758677307871602
Fingerprint,Trans.,Attack,0.6986429548425787
Fingerprint,Trans.,Attack,0.8137646779696432
Fingerprint,Trans.,Attack,0.631786755657015
Fingerprint,Trans.,Attack,0.6435800376807819
Fingerprint,Trans.,Attack,0.681220147119187
Fingerprint,Trans.,Attack,0.6653550525443559
Fingerprint,Trans.,Attack,0.6483185625845873
Fingerprint,Trans.,Attack,0.7016982731255756
Fingerprint,Trans.,Attack,0.641606647613044
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.7021631984759723
Fingerprint,Trans.,Attack,0.7464940021269039
Fingerprint,Trans.,Attack,0.6796470602164013
Fingerprint,Trans.,Attack,0.6406202066502604
Fingerprint,Trans.,Attack,0.6534285359829868
Fingerprint,Trans.,Attack,0.7874612206595388
Fingerprint,Trans.,Attack,0.6889586951348842
Fingerprint,Trans.,Attack,0.6445380841965009
Fingerprint,Trans.,Attack,0.688286412092402
Fingerprint,Trans.,Attack,0.6482242290549113
Fingerprint,Trans.,Attack,0.6577798887540935
Fingerprint,Trans.,Attack,0.7734381951648502
Fingerprint,Trans.,Attack,0.6549306574730672
Fingerprint,Trans.,Attack,0.6359261201054922
Fingerprint,Trans.,Attack,0.6680261956780313
Fingerprint,Trans.,Attack,0.6713021739839332
Fingerprint,Trans.,Attack,0.7814024694946499
Fingerprint,Trans.,Attack,0.7735130424328984
Fingerprint,Trans.,Attack,0.6622718561432885
Fingerprint,Trans.,Attack,0.5847542917455539
Fingerprint,Trans.,Attack,0.6386009657840026
Fingerprint,Trans.,Attack,0.6961061760335194
Fingerprint,Trans.,Attack,0.6740783160178082
Fingerprint,Trans.,Attack,0.6649296751661474
Fingerprint,Trans.,Attack,0.6727153693500939
Fingerprint,Trans.,Attack,0.636199487587705
Fingerprint,Trans.,Attack,0.5696509972330448
Fingerprint,Trans.,Attack,0.7135198011403799
Fingerprint,Trans.,Attack,0.7619784142533307
Fingerprint,Trans.,Attack,0.7198698407357754
Fingerprint,Trans.,Attack,0.6958220324437355
Fingerprint,Trans.,Attack,0.5906762099466579
Fingerprint,Trans.,Attack,0.6515635016410566
Fingerprint,Trans.,Attack,0.6294731068536842
Fingerprint,Trans.,Attack,0.6665908628237159
Fingerprint,Trans.,Attack,0.7254602109516542
Fingerprint,Trans.,Attack,0.783886992755743
Fingerprint,Trans.,Attack,0.6219076816660379
Fingerprint,Trans.,Attack,0.6289784024812979
Fingerprint,Trans.,Attack,0.7438948190650366
Fingerprint,Trans.,Attack,0.8024762644555131
Fingerprint,Trans.,Attack,0.682965615485621
Fingerprint,Trans.,Attack,0.668375224634999
Fingerprint,Trans.,Attack,0.670190873625823
Fingerprint,Trans.,Attack,0.5664284965881701
Fingerprint,Trans.,Attack,0.6453755454018661
Fingerprint,Trans.,Attack,0.7186296568716447
Fingerprint,Trans.,Attack,0.6375295688580473
Fingerprint,Trans.,Attack,0.6801813969751447
Fingerprint,Trans.,Attack,0.631486019640271
Fingerprint,Trans.,Attack,0.6948187040359809
Fingerprint,Trans.,Attack,0.7452639949368096
Fingerprint,Trans.,Attack,0.6752641314523159
Fingerprint,Trans.,Attack,0.5603386590598687
Fingerprint,Trans.,Attack,0.6663973679719194
Fingerprint,Trans.,Attack,0.6306586160346088
Fingerprint,Trans.,Attack,0.7817386998651472
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.5905435105037806
Fingerprint,Trans.,Attack,0.7733235292388662
Fingerprint,Trans.,Attack,0.644288583176785
Fingerprint,Trans.,Attack,0.7763396350310648
Fingerprint,Trans.,Attack,0.6617288008222977
Fingerprint,Trans.,Attack,0.650047755224432
Fingerprint,Trans.,Attack,0.5353349179434859
Fingerprint,Trans.,Attack,0.7087057836207323
Fingerprint,Trans.,Attack,0.7799697625707934
Fingerprint,Trans.,Attack,0.6766628024265726
Fingerprint,Trans.,Attack,0.6809589299808836
Fingerprint,Trans.,Attack,0.6272458754460966
Fingerprint,Trans.,Attack,0.7443077295530679
Fingerprint,Trans.,Attack,0.6900513133747511
Fingerprint,Trans.,Attack,0.6712794941221858
Fingerprint,Trans.,Attack,0.6235875323273928
Fingerprint,Trans.,Attack,0.6820298280465544
Fingerprint,Trans.,Attack,0.602009622349172
Fingerprint,Trans.,Attack,0.6727519891254369
Fingerprint,Trans.,Attack,0.6959121852697057
Fingerprint,Trans.,Attack,0.7410201015080088
Fingerprint,Trans.,Attack,0.7776855343287274
Fingerprint,Trans.,Attack,0.6569325988955634
Fingerprint,Trans.,Attack,0.6933867703277845
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.8102844601625154
Fingerprint,Trans.,Attack,0.6749787653239462
Fingerprint,Trans.,Attack,0.6097903808199872
Fingerprint,Trans.,Attack,0.7973720557591069
Fingerprint,Trans.,Attack,0.7787153540753177
Fingerprint,Trans.,Attack,0.8056709611368924
Fingerprint,Trans.,Attack,0.6105705867948007
Fingerprint,Trans.,Attack,0.6611565576543319
Fingerprint,Trans.,Attack,0.8051276947950359
Fingerprint,Trans.,Attack,0.7147950909864963
Fingerprint,Trans.,Attack,0.6419401597344379
Fingerprint,Trans.,Attack,0.65016861067048
Fingerprint,Trans.,Attack,0.569809085704555
Fingerprint,Trans.,Attack,0.6975334159313655
Fingerprint,Trans.,Attack,0.6631972755549335
